Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
100310,"Happy Birthday, Josefina!: A Springtime Story (American Girls: Josefina, #4)",Valerie Tripp,"Tripp, Valerie","Jean-Paul Tibbles, Susan McAliley",1562475878,0723232075874,0,3.96,American Girl Publishing Inc,Paperback,69,1998,1998,,4/7/2021,,,read,,,,1,,,0,,,,,
498925,Josefina's Surprise: A Christmas Story (American girls: Josefina #3),Valerie Tripp,"Tripp, Valerie","Susan McAliley, Jean-Paul Tibbles",1562475193,9781562475192,0,3.94,Pleasant Company Publications,Paperback,69,1997,1997,,4/7/2021,,,read,,,,1,,,0,,,,,
1466360,"Josefina Learns a Lesson: A School Story (American Girls: Josefina, #2)",Valerie Tripp,"Tripp, Valerie",Susan McAliley,1562475177,0723232075171,0,3.86,American Girl Publishing Inc,Paperback,70,1997,1997,,4/7/2021,,,read,,,,1,,,0,,,,,
722946,"Meet Josefina: An American Girl (American Girls: Josefina, #1)",Valerie Tripp,"Tripp, Valerie","Jean-Paul Tibbles, Susan McAliley",,,0,3.92,Pleasant Company Publications,Paperback,85,1997,1997,,4/7/2021,,,read,,,,1,,,0,,,,,
100317,"Happy Birthday, Kit: A Springtime Story (American Girls: Kit, #4)",Valerie Tripp,"Tripp, Valerie","Susan McAliley, Walter Rane",1584850221,9781584850229,0,4.06,American Girl Publishing Inc,Paperback,69,2001,2001,,4/7/2021,,,read,,,,1,,,0,,,,,
1126942,"Kit's Surprise: A Christmas Story (American Girls: Kit, #3)",Valerie Tripp,"Tripp, Valerie",,1584850205,0723232050208,0,3.99,American Girl Publishing Inc,Paperback,71,2000,2000,,4/7/2021,,,read,,,,1,,,0,,,,,
1126945,"Kit Learns a Lesson: A School Story (American Girls: Kit, #2)",Valerie Tripp,"Tripp, Valerie",,1584850183,9781584850182,0,3.96,American Girl Publishing Inc,Paperback,67,2000,2000,,4/7/2021,,,read,,,,1,,,0,,,,,
692763,"Meet Kit: An American Girl 1934 (American Girls: Kit, #1)",Valerie Tripp,"Tripp, Valerie",,1584850167,9781584850168,0,4,American Girl Publishing Inc,Paperback,69,2000,2000,,4/7/2021,,,read,,,,1,,,0,,,,,
89148,The Stolen Sapphire: A Samantha Mystery (American Girl Mysteries),Sarah Masters Buckey,"Buckey, Sarah Masters",,1593690991,9781593690991,0,4.07,American Girl Publishing Inc,Paperback,181,2006,2006,,4/7/2021,,,read,,,,1,,,0,,,,,
1024525,"Nellie's Promise (American Girls: Samantha, #7)",Valerie Tripp,"Tripp, Valerie",,1584858907,9781584858904,0,4,American Girl Publishing Inc,Paperback,85,2004,2004,,4/7/2021,,,read,,,,1,,,0,,,,,
508208,"Changes for Samantha: A Winter Story (American Girls: Samantha, #6)",Valerie Tripp,"Tripp, Valerie",Dan Andreasen,0937295957,9780937295953,0,4.04,American Girl,Hardcover,66,1990,1988,,4/7/2021,,,read,,,,1,,,0,,,,,
508204,"Samantha Saves the Day: A Summer Story (American Girls: Samantha, #5)",Valerie Tripp,"Tripp, Valerie","Robert Grace, Nancy Niles, Luann Roberts",0937295922,9780937295922,0,4.08,American Girl Publishing Inc,Hardcover,65,1990,1988,,4/7/2021,,,read,,,,1,,,0,,,,,
508203,"Happy Birthday Samantha!: A Springtime Story (American Girls: Samantha, #4)",Valerie Tripp,"Tripp, Valerie","Robert Grace, Nancy Niles, Jana Fothergill",0937295892,9780937295892,0,4,American Girl Publishing Inc,Hardcover,62,1991,1987,,4/7/2021,,,read,,,,1,,,0,,,,,
508200,"Samantha's Surprise: A Christmas Story (American Girls: Samantha, #3)",Maxine Rose Schur,"Schur, Maxine Rose","Robert Grace, Nancy Niles",0937295868,9780937295861,0,4.07,American Girl,Hardcover,66,1990,1986,,4/7/2021,,,read,,,,1,,,0,,,,,
1158510,"Samantha Learns a Lesson: A School Story (American Girls: Samantha, #2)",Susan S. Adler,"Adler, Susan S.",,0937295132,9780937295137,0,4.08,American Girl Publishing Inc,Paperback,61,1988,1986,,4/7/2021,,,read,,,,1,,,0,,,,,
200963,"Meet Samantha: An American Girl (American Girl: Samantha, #1)",Susan S. Adler,"Adler, Susan S.","Renée Graef, Nancy Niles",0937295809,9780937295809,0,3.99,American Girl,Hardcover,64,1990,1986,,4/7/2021,,,read,,,,1,,,0,,,,,
698034,Time Out of Joint,Philip K. Dick,"Dick, Philip K.",,037571927X,9780375719271,0,3.85,Vintage,Paperback,255,2002,1959,,12/23/2020,to-read,to-read (#66),to-read,,,,0,,,0,,,,,
18490619,Friendship,Emily Gould,"Gould, Emily",,0374158614,9780374158613,0,3.06,"Farrar, Straus and Giroux",Hardcover,258,2014,2014,,4/6/2021,dnf,dnf (#16),dnf,,,,0,,,0,,,,,
34857255,The Summer List,Amy Mason Doan,"Doan, Amy Mason",,,,0,3.93,Graydon House,Kindle Edition,384,2018,2018,,4/6/2021,to-read,to-read (#133),to-read,,,,0,,,0,,,,,
27219742,The Doomed City,Arkady Strugatsky,"Strugatsky, Arkady","Boris Strugatsky, Andrew Bromfield, Dmitry Glukhovsky",1613749937,9781613749937,0,4.24,Chicago Review Press,Paperback,462,2016,1989,,4/1/2021,to-read,to-read (#132),to-read,,,,0,,,0,,,,,
53258232,The Giver of Stars,Jojo Moyes,"Moyes, Jojo",,0399562494,9780399562495,0,4.27,Penguin Books,Paperback,416,2021,2019,,4/1/2021,to-read,to-read (#131),to-read,,,,0,,,0,,,,,
18966819,"Golden Son (Red Rising Saga, #2)",Pierce Brown,"Brown, Pierce",,0345539826,9780345539823,4,4.44,Del Rey,ebook,430,2015,2015,3/31/2021,2/5/2021,,,read,,,,1,,,0,,,,,
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",,0765387565,9780765387561,0,4.3,Tor Books,Hardcover,448,2020,2020,,10/22/2020,"to-read, tbr","to-read (#44), tbr (#8)",to-read,,,,0,,,0,,,,,
12007,"Use of Weapons (Culture, #3)",Iain M. Banks,"Banks, Iain M.",,185723135X,9781857231359,0,4.17,Orbit,Paperback,411,1992,1990,,3/30/2021,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
18630,"The Player of Games (Culture, #2)",Iain M. Banks,"Banks, Iain M.",,0061053562,9780061053566,0,4.27,HarperPrism,Paperback,293,1997,1988,,3/30/2021,to-read,to-read (#128),to-read,,,,0,,,0,,,,,
6597651,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo",,1597801577,9781597801577,0,3.74,Night Shade Books,Hardcover,359,2009,2009,,3/30/2021,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,0385353308,9780385353304,0,4.05,Knopf,Hardcover,333,2014,2014,,3/30/2021,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
968997,"Neverness (A Requiem for Homo Sapiens, #0)",David Zindell,"Zindell, David",,0553279033,9780553279030,0,4.09,Bantam Spectra,Mass Market Paperback,552,1989,1988,,3/30/2021,to-read,to-read (#125),to-read,,,,0,,,0,,,,,
68333,"Beggars in Spain (Sleepless, #1)",Nancy Kress,"Kress, Nancy",,0060733489,9780060733483,0,3.94,Harper Voyager,Paperback,400,2004,1993,,3/30/2021,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
9732197,Sirius,Olaf Stapledon,"Stapledon, Olaf",,0575099429,9780575099425,0,3.89,Gollancz,Paperback,194,2011,1944,,3/16/2021,to-read,to-read (#118),to-read,,,,0,,,0,,,,,
92121,Nine Princes in Amber (The Chronicles of Amber #1),Roger Zelazny,"Zelazny, Roger",Tim          White,0380014300,9780380014309,0,4.05,Avon,Mass Market Paperback,175,1986,1970,,1/25/2021,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
6993091,The Dervish House,Ian McDonald,"McDonald, Ian",,1616142049,9781616142049,0,3.86,Pyr,Hardcover,358,2010,2009,,3/26/2021,to-read,to-read (#123),to-read,,,,0,,,0,,,,,
54120408,Klara and the Sun,Kazuo Ishiguro,"Ishiguro, Kazuo",,059331817X,9780593318171,3,3.91,Knopf,Hardcover,304,2021,2021,3/23/2021,3/14/2021,,,read,,,,1,,,0,,,,,
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,0307346609,9780307346605,0,4.01,Crown,Hardcover,342,2006,2006,,3/21/2021,to-read,to-read (#122),to-read,,,,0,,,0,,,,,
25953369,Hidden Figures,Margot Lee Shetterly,"Shetterly, Margot Lee",,0062363603,9780062363602,0,3.92,William Morrow Paperbacks,Paperback,349,2016,2016,,3/20/2021,dnf,dnf (#15),dnf,,,,0,,,0,,,,,
55714026,"Second Foundation (Foundation, #3)",Isaac Asimov,"Asimov, Isaac",,,,4,4.25,Spectra,Kindle Edition,304,2004,1953,3/20/2021,2/23/2021,,,read,,,,1,,,0,,,,,
12753231,"Monument 14 (Monument 14, #1)",Emmy Laybourne,"Laybourne, Emmy",,0312569033,9780312569037,4,3.9,Feiwel & Friends,Hardcover,304,2012,2012,3/18/2021,6/2/2019,,,read,,,,1,,,0,,,,,
25667918,"Binti (Binti, #1)",Nnedi Okorafor,"Okorafor, Nnedi",,0765384469,9780765384461,0,3.92,Tor.com,ebook,96,2015,2015,,12/1/2020,dnf,dnf (#14),dnf,,,,0,,,0,,,,,
170448,Animal Farm,George Orwell,"Orwell, George","Russell Baker, C.M. Woodhouse",0451526341,9780451526342,4,3.96,Signet Classics,Mass Market Paperback,141,1996,1945,3/17/2021,2/18/2021,owned,owned (#153),read,,,,1,,,1,,,unspecified,,
112537,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,1857231589,9781857231588,0,4.1,,Paperback,243,2000,1973,,3/17/2021,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
50384579,"Lord Valentine's Castle (Lord Valentine, #1)",Robert Silverberg,"Silverberg, Robert",,1473229227,9781473229228,0,3.89,Gollancz,Paperback,496,2020,1979,,3/16/2021,to-read,to-read (#119),to-read,,,,0,,,0,,,,,
156785,Diaspora,Greg Egan,"Egan, Greg",,3453161815,9783453161818,0,4.13,Heyne,Paperback,443,2000,1997,,3/14/2021,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
35889565,"Attack of the 50 Foot Blockchain: Bitcoin, Blockchain, Ethereum  Smart Contracts",David    Gerard,"Gerard, David",,,9781370775750,0,3.97,David Gerard,ebook,,2017,2017,,4/15/2019,,,read,,,,1,,,0,,,,,
1478958,The Grandmother (Babička),Božena Němcová,"Němcová, Božena","Frances Gregor, Karel Hruška",8072530720,9788072530724,0,3.34,Vitalis,Paperback,334,2006,,,3/10/2021,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
32855427,Vattu: The Sword & the Sacrament,Evan Dahm,"Dahm, Evan",,,,3,4.42,,Paperback,312,2016,,1/7/2021,1/7/2021,,,read,,,,1,,,0,,,,,
55714000,"Foundation and Empire (Foundation, #2)",Isaac Asimov,"Asimov, Isaac",,,,3,4.21,Spectra,Kindle Edition,320,2004,1952,3/6/2021,2/23/2021,,,read,,,,1,,,0,,,,,
349090,Infinity Welcomes Careful Drivers (Red Dwarf #1),Grant Naylor,"Naylor, Grant",,0451452011,9780451452016,0,4.06,Roc,Mass Market Paperback,298,1992,1989,,3/5/2021,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
36465166,The Complete Guide To Pomsky Training: Pomsky training from start to finish,Jake Lang,"Lang, Jake",Pomsky Owners Association,,,4,4.44,,Kindle Edition,174,2017,,3/5/2021,3/2/2021,,,read,,,,1,,,0,,,,,
22584,"Flow My Tears, the Policeman Said",Philip K. Dick,"Dick, Philip K.",Chris     Moore,1857983416,9781857983418,0,3.91,Gollancz  ,Paperback,204,2001,1974,,3/5/2021,"to-read, tbr","to-read (#114), tbr (#9)",to-read,,,,0,,,0,,,,,
40793127,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,,,4,4.17,Spectra; Revised edition,Kindle Edition,255,2004,1951,3/4/2021,11/21/2019,,,read,,,,1,,,0,,,,,
49021976,"Rhythm of War (The Stormlight Archive, #4)",Brandon Sanderson,"Sanderson, Brandon",,0765326388,9780765326386,0,4.63,Tor Books,Hardcover,1232,2020,2020,,3/3/2021,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
34002132,"Oathbringer (The Stormlight Archive, #3)",Brandon Sanderson,"Sanderson, Brandon",,076532637X,9780765326379,0,4.57,Tor Books,Hardcover,1248,2017,2017,,3/3/2021,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
17332218,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,"Sanderson, Brandon",,0765326361,9780765326362,0,4.74,Tor Books,Hardcover,1087,2014,2014,,3/3/2021,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
48829708,To Sleep in a Sea of Stars,Christopher Paolini,"Paolini, Christopher",,1250762847,9781250762849,3,3.82,Tor Books,Hardcover,878,2020,2020,3/2/2021,2/4/2021,,,read,,,,1,,,0,,,,,
37570546,"Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed",Lori Gottlieb,"Gottlieb, Lori",,1328662055,9781328662057,5,4.37,Houghton Mifflin Harcourt,Hardcover,415,2019,2019,2/26/2021,10/27/2020,,,read,,,,1,,,0,,,,,
18908825,"Mort (Discworld, #4)",Terry Pratchett,"Pratchett, Terry",,1473200105,9781473200104,0,4.21,Gollancz ,Hardcover,257,2013,1987,,2/23/2021,"to-read, tbr","to-read (#108), tbr (#2)",to-read,,,,0,,,0,,,,,
40792913,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,,,0,4.04,Del Rey,Kindle Edition,544,2018,2002,,2/23/2021,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
7767276,Bridge of Clay,Markus Zusak,"Zusak, Markus",,0385614292,9780385614290,0,3.8,Doubleday,Hardcover,464,2018,2018,,2/22/2021,dnf,dnf (#13),dnf,,,,0,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert","Vedat Günyol, Jalal Al-e Ahmad, Matthew  Ward, علی‌اصغر خبره‌زاده",,,0,3.99,Vintage International,Paperback,123,1989,1942,,2/22/2021,to-read,to-read (#106),to-read,,,,0,,,0,,,,,
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,"VanderMeer, Jeff",,0374104107,9780374104108,0,3.52,"Farrar, Straus and Giroux",Paperback,341,2014,2014,,1/22/2021,dnf,dnf (#11),dnf,,,,0,,,0,,,,,
3677,Where Angels Fear to Tread,E.M. Forster,"Forster, E.M.",,1419193775,9781419193774,0,3.62,Kessinger Publishing,Paperback,148,2004,1905,,6/22/2018,to-read,to-read (#2),to-read,,,,0,,,0,,,,,
1096390,The Uncommon Reader,Alan Bennett,"Bennett, Alan",,0374280967,9780374280963,0,3.76,"Farrar, Straus and Giroux",Hardcover,120,2007,2007,,2/18/2021,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
52373,Regarding the Pain of Others,Susan Sontag,"Sontag, Susan",,0141012374,9780141012377,0,4.06,Penguin,Paperback,117,2004,2003,,5/23/2020,to-read,to-read (#27),to-read,,,,0,,,0,,,,,
166350,Stray Birds,Rabindranath Tagore,"Tagore, Rabindranath",,1596050179,9781596050174,0,4.31,Cosimo Classics,Paperback,96,2004,1913,,6/11/2019,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,0316055433,9780316055437,0,3.92,"Little, Brown and Company",Hardcover,771,2013,2013,,2/19/2021,dnf,dnf (#12),dnf,,,,0,,,0,,,,,
223380,Stories of Your Life and Others,Ted Chiang,"Chiang, Ted",,0330426648,9780330426640,4,4.22,Small Beer Press,ebook,281,2010,2002,2/15/2021,11/20/2020,,,read,,,,1,,,0,,,,,
525304,Star Maker,Olaf Stapledon,"Stapledon, Olaf",,,,0,3.93,Millennium Paperbacks,Paperback,272,1999,1937,,2/12/2021,to-read,to-read (#103),to-read,,,,0,,,0,,,,,
43587154,"Jade City (The Green Bone Saga, #1)",Fonda Lee,"Lee, Fonda",,0316440884,9780316440882,0,4.08,Orbit,Paperback,560,2018,2017,,2/10/2021,to-read,to-read (#102),to-read,,,,0,,,0,,,,,
52578297,The Midnight Library,Matt Haig,"Haig, Matt",,,,0,4.15,Viking,Hardcover,288,2020,2020,,2/7/2021,to-read,to-read (#101),to-read,,,,0,,,0,,,,,
397483,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,"Larson, Erik",,0609608444,9780609608449,0,3.98,Crown Publishers,Hardcover,447,2003,2003,,2/7/2021,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
50798,Jude the Obscure,Thomas Hardy,"Hardy, Thomas","Patricia Ingham, Dennis Taylor, Jenny Sterlin, Mark Oxford, James Oliver Smith Jr.",0486452433,9780486452432,0,3.81,Dover Publications,Paperback,310,2006,1895,,9/10/2018,dnf,dnf (#10),dnf,,,,1,,,0,,,,,
6443834,"1Q84 Book 1 (1Q84, #1)",Haruki Murakami,"Murakami, Haruki",村上 春樹,4103534222,9784103534228,2,4.01,Shinchosha/Tsai Fong Books,Hardcover,554,2009,2009,,2/6/2021,,,read,,,,1,,,0,,,,,
12725,Sing Down the Moon,Scott O'Dell,"O'Dell, Scott",,0440979757,9780440979753,0,3.75,Laurel Leaf Library,Paperback,124,1997,1970,,2/5/2021,,,read,,,,1,,,0,,,,,
6444492,A Paradise Built in Hell: The Extraordinary Communities That Arise in Disaster,Rebecca Solnit,"Solnit, Rebecca",,0670021075,9780670021079,0,3.94,Viking Adult,Hardcover,353,2009,2009,,2/4/2021,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
840278,"Eon (The Way, #1)",Greg Bear,"Bear, Greg",,0812520475,9780812520477,0,3.89,Tor Science Fiction,Mass Market Paperback,504,1991,1985,,2/4/2021,to-read,to-read (#98),to-read,,,,0,,,0,,,,,
632902,Energy: A Beginner's Guide,Vaclav Smil,"Smil, Vaclav",,1851684522,9781851684526,0,3.96,Oneworld Publications,Paperback,192,2006,2006,,2/4/2021,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
18194,The Cyberiad,Stanisław Lem,"Lem, Stanisław","Michael Kandel, Daniel Mróz",0156027593,9780156027595,0,4.17,Harcourt,Paperback,295,2002,1965,,2/3/2021,to-read,to-read (#96),to-read,,,,0,,,0,,,,,
43575115,The Starless Sea,Erin Morgenstern,"Morgenstern, Erin",,038554121X,9780385541213,0,3.85,Doubleday Books,Hardcover,498,2019,2019,,12/2/2019,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,0345539788,9780345539786,3,4.23,Del Rey,Hardcover,382,2014,2014,2/3/2021,11/25/2020,,,read,,,,1,,,0,,,,,
32617610,Sea of Rust,C. Robert Cargill,"Cargill, C. Robert",,1473212782,9781473212787,0,4.08,Gollancz,Paperback,365,2017,2017,,2/2/2021,to-read,to-read (#95),to-read,,,,0,,,0,,,,,
21020588,Kindred,Octavia E. Butler,"Butler, Octavia E.",,1472214811,9781472214812,0,4.27,Headline,Paperback,295,2014,1979,,1/29/2021,to-read,to-read (#94),to-read,,,,0,,,0,,,,,
29101491,The Tetris Effect: The Game that Hypnotized the World,Dan Ackerman,"Ackerman, Dan",,1610396111,9781610396110,0,3.62,PublicAffairs,Hardcover,272,2016,2016,,1/28/2021,to-read,to-read (#93),to-read,,,,0,,,0,,,,,
58696,David Copperfield,Charles Dickens,"Dickens, Charles",Jeremy Tambling,,,0,4,Penguin ,Paperback,882,2004,1850,,1/28/2021,to-read,to-read (#92),to-read,,,,0,,,0,,,,,
1215739,Lise Meitner: A Life in Physics,Ruth Lewin Sime,"Sime, Ruth Lewin",,0520208609,9780520208605,0,4.3,University of California Press,Paperback,540,1997,1996,,1/28/2021,dnf,dnf (#9),dnf,,,,0,,,0,,,,,
31250,Little Dorrit,Charles Dickens,"Dickens, Charles","Stephen J. Wall, Helen Small",,,0,3.99,Penguin Classics,Paperback,1021,2003,1855,,1/28/2021,dnf,dnf (#8),dnf,,,,0,,,0,,,,,
15644581,Order of Tales,Evan Dahm,"Dahm, Evan",,,,2,4.23,,Paperback,792,2012,2012,1/28/2021,1/27/2021,,,read,,,,1,,,0,,,,,
29588376,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,,,0,4.26,Spectra,Kindle Edition,752,2006,2006,,1/5/2021,to-read,to-read (#83),to-read,,,,0,,,0,,,,,
25837084,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,,,2,4.08,Ace,Kindle Edition,320,2000,1969,1/27/2021,12/5/2020,,,read,,,,1,,,0,,,,,
35924705,"Herding Cats (Sarah's Scribbles, #3)",Sarah Andersen,"Andersen, Sarah",,1449489788,9781449489786,0,4.14,Andrews McMeel Publishing,Paperback,112,2018,2018,,1/26/2021,,,read,,,,1,,,0,,,,,
30754980,"Big Mushy Happy Lump (Sarah's Scribbles, #2)",Sarah Andersen,"Andersen, Sarah",,1449479618,9781449479619,0,4.23,Andrews McMeel Publishing,Paperback,128,2017,2017,,1/26/2021,,,read,,,,1,,,0,,,,,
25855506,"Adulthood Is a Myth (Sarah's Scribbles, #1)",Sarah Andersen,"Andersen, Sarah",,1449474195,9781449474195,0,4.12,Andrews McMeel Publishing,Paperback,112,2016,2016,,1/8/2021,,,read,,,,1,,,0,,,,,
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,"Card, Orson Scott",,0812550757,9780812550757,4,4.07,Tor Books,Paperback,382,1994,1986,1/26/2021,11/12/2020,,,read,,,,1,,,0,,,,,
34927828,The Great Alone,Kristin Hannah,"Hannah, Kristin",,0312577230,9780312577230,0,4.35,St. Martin's Press,Hardcover,440,2018,2018,,1/25/2021,dnf,dnf (#7),dnf,,,,0,,,0,,,,,
9869499,The Ledge: An Adventure Story of Friendship and Survival on Mount Rainier,Jim Davidson,"Davidson, Jim",Kevin Vaughan,0345523199,9780345523198,0,3.88,Ballantine Books,Hardcover,288,2011,2011,,5/17/2020,"to-read, tbr","to-read (#24), tbr (#5)",to-read,,,,0,,,0,,,,,
17934530,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,0374104093,9780374104092,3,3.72,"Farrar, Straus and Giroux",Paperback,195,2014,2014,1/21/2021,1/16/2021,,,read,,,,1,,,0,,,,,
6393631,"Smile (Smile, #1)",Raina Telgemeier,"Telgemeier, Raina",,0545132053,9780545132053,4,4.26,Scholastic/Graphix,Hardcover,224,2010,2009,1/19/2021,1/16/2021,,,read,,,,1,,,0,,,,,
259991,The Terrorist,Caroline B. Cooney,"Cooney, Caroline B.",,0590228544,9780590228541,4,3.56,Scholastic Paperbacks,Paperback,208,1999,1997,,1/18/2021,,,read,,,,1,,,0,,,,,
51075314,XX,Rian Hughes,"Hughes, Rian",,1419750690,9781419750694,0,3.89,Harry N. Abrams,Hardcover,992,2020,2020,,1/16/2021,to-read,to-read (#89),to-read,,,,0,,,0,,,,,
36205393,Math with Bad Drawings,Ben Orlin,"Orlin, Ben",,0316509035,9780316509039,0,4.22,Black Dog  Leventhal,Hardcover,376,2018,2018,,1/15/2021,to-read,to-read (#88),to-read,,,,0,,,0,,,,,
38201983,CARL,Hussein Traboulsi,"Traboulsi, Hussein",,,,5,4.58,Line Webtoon,Webcomic,,2017,2017,1/12/2021,1/8/2021,favorite,favorite (#26),read,,,,1,,,0,,,,,
337116,The Difference Engine ,William Gibson,"Gibson, William",Bruce Sterling,055329461X,9780553294613,0,3.46,Spectra Books,Paperback,429,1992,1990,,1/12/2021,to-read,to-read (#87),to-read,,,,0,,,0,,,,,
40651883,Snow Crash,Neal Stephenson,"Stephenson, Neal",,,,0,4.02,Spectra,Kindle Edition,559,2003,1992,,10/27/2020,"to-read, tbr","to-read (#62), tbr (#4)",to-read,,,,0,,,0,,,,,
5152478,Wintergirls,Laurie Halse Anderson,"Anderson, Laurie Halse",,067001110X,9780670011100,4,3.96,Viking Books for Young Readers,Hardcover,278,2009,2009,1/9/2021,1/6/2021,,,read,,,,1,,,0,,,,,
34664204,Vattu: The Tower and the Shadow (Vattu #3),Evan Dahm,"Dahm, Evan",,,,3,4.59,,ebook,386,2018,,1/9/2021,1/7/2021,,,read,,,,1,,,0,,,,,
6902644,xkcd: volume 0,Randall Munroe,"Munroe, Randall",,0615314465,9780615314464,4,4.33,Breadpig,Paperback,120,2010,2009,,1/8/2021,,,read,,,,1,,,0,,,,,
20555289,Vattu: The Name & the Mark,Evan Dahm,"Dahm, Evan",,,,3,4.36,,Paperback,280,2013,2013,1/7/2021,1/7/2021,,,read,,,,1,,,0,,,,,
130085,"Nory Ryan's Song (Nory Ryan, #1)",Patricia Reilly Giff,"Giff, Patricia Reilly",,0440418291,9780440418290,0,3.93,Yearling,Paperback,176,2002,2000,,1/6/2021,,,read,,,,1,,,0,,,,,
288143,Maggie's Door (Nory Ryan #2),Patricia Reilly Giff,"Giff, Patricia Reilly",,0440415810,9780440415817,0,3.89,Yearling,Paperback,176,2005,2003,,1/6/2021,,,read,,,,1,,,0,,,,,
17182126,"Steelheart (The Reckoners, #1)",Brandon Sanderson,"Sanderson, Brandon",,0385743564,9780385743563,0,4.12,Delacorte Press,Hardcover,386,2013,2013,,1/5/2021,to-read,to-read (#84),to-read,,,,0,,,0,,,,,
